approvalStatus,priority,matchType,riskLevel,supplier,supplierCode,category,rrp,sku,title,slug,sourceUid,candidateSource,candidatePath,candidateKey,candidateReason,riskNote,recommendedAction,approvedBy,approvedDate,notes
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,1473.98,SSMBT478-E2,3in TailPipes VE HSV E2 Sedan QUAD 4 Tip,ssmbt478-e2-3in-tailpipes-ve-hsv-e2-sedan-quad-4-tip,MPI_SSMBT478-E2,source-zip,parts_database/mpi_automotive/images/raw/SSMBT478_1.png,ssmbt478,Candidate matched after stripping SKU suffix from SSMBT478-E2 to SSMBT478.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,1473.98,SSMBT478-E2,3in TailPipes VE HSV E2 Sedan QUAD 4 Tip,ssmbt478-e2-3in-tailpipes-ve-hsv-e2-sedan-quad-4-tip,MPI_SSMBT478-E2,source-zip,parts_database/mpi_automotive/images/raw/SSMBT478_2.png,ssmbt478,Candidate matched after stripping SKU suffix from SSMBT478-E2 to SSMBT478.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,public-loose-sku,high,MPI Automotive,mpi,mufflers-resonators,558.54,SSQ844MN,"3in, 8in Round Offset/Offset, 18in (450mm) Long, Megaflow Muffler - Medium - Stainless Steel",ssq844mn-3in-8in-round-offset-offset-18in-450mm-long-megaflow-muffler-medium-stainless-steel,MPI_SSQ844MN,public,public/media/parts/mpi/q844mn-3in-8in-round-offset-offset-18in-450mm-long-megaflow-muffler-medium-aluminised-steel-remote-1.webp,q844mn3in8inroundoffsetoffset18in450mmlongmegaflowmufflermediumaluminisedsteelremote1,"Existing public media filename contains q844mn, but is not an exact product media match.","Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,public-loose-sku,high,MPI Automotive,mpi,mufflers-resonators,291.03,SSQ854MN,"3in, 8in Round Offset/Offset, 24in (600mm) Long, Megaflow Muffler - Medium - Stainless Steel",ssq854mn-3in-8in-round-offset-offset-24in-600mm-long-megaflow-muffler-medium-stainless-steel,MPI_SSQ854MN,public,public/media/parts/mpi/q854mn-3in-8in-round-offset-offset-24in-600mm-long-megaflow-muffler-medium-aluminised-steel-remote-1.webp,q854mn3in8inroundoffsetoffset24in600mmlongmegaflowmufflermediumaluminisedsteelremote1,"Existing public media filename contains q854mn, but is not an exact product media match.","Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T21L,"Falcon XA,XB,XC Sedan, Universal 2in L.H.S Inside Spring Tail Pipe",t21l-falcon-xa-xb-xc-sedan-universal-2in-l-h-s-inside-spring-tail-pipe,MPI_T21L,source-zip,parts_database/mpi_automotive/images/processed/T21L250_1.png,t21l2501,Candidate key starts with t21l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T21L,"Falcon XA,XB,XC Sedan, Universal 2in L.H.S Inside Spring Tail Pipe",t21l-falcon-xa-xb-xc-sedan-universal-2in-l-h-s-inside-spring-tail-pipe,MPI_T21L,source-zip,parts_database/mpi_automotive/images/processed/T21L250_2.png,t21l2502,Candidate key starts with t21l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T21L,"Falcon XA,XB,XC Sedan, Universal 2in L.H.S Inside Spring Tail Pipe",t21l-falcon-xa-xb-xc-sedan-universal-2in-l-h-s-inside-spring-tail-pipe,MPI_T21L,source-zip,parts_database/mpi_automotive/images/processed/T21L250_3.png,t21l2503,Candidate key starts with t21l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T21L,"Falcon XA,XB,XC Sedan, Universal 2in L.H.S Inside Spring Tail Pipe",t21l-falcon-xa-xb-xc-sedan-universal-2in-l-h-s-inside-spring-tail-pipe,MPI_T21L,source-zip,parts_database/mpi_automotive/images/processed/T21L250_4.png,t21l2504,Candidate key starts with t21l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T21L,"Falcon XA,XB,XC Sedan, Universal 2in L.H.S Inside Spring Tail Pipe",t21l-falcon-xa-xb-xc-sedan-universal-2in-l-h-s-inside-spring-tail-pipe,MPI_T21L,source-zip,parts_database/mpi_automotive/images/raw/T21L250_1.png,t21l2501,Candidate key starts with t21l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T21L,"Falcon XA,XB,XC Sedan, Universal 2in L.H.S Inside Spring Tail Pipe",t21l-falcon-xa-xb-xc-sedan-universal-2in-l-h-s-inside-spring-tail-pipe,MPI_T21L,source-zip,parts_database/mpi_automotive/images/raw/T21L250_2.png,t21l250,Candidate key starts with t21l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T21L,"Falcon XA,XB,XC Sedan, Universal 2in L.H.S Inside Spring Tail Pipe",t21l-falcon-xa-xb-xc-sedan-universal-2in-l-h-s-inside-spring-tail-pipe,MPI_T21L,source-zip,parts_database/mpi_automotive/images/raw/T21L250_3.png,t21l2503,Candidate key starts with t21l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T21L,"Falcon XA,XB,XC Sedan, Universal 2in L.H.S Inside Spring Tail Pipe",t21l-falcon-xa-xb-xc-sedan-universal-2in-l-h-s-inside-spring-tail-pipe,MPI_T21L,source-zip,parts_database/mpi_automotive/images/raw/T21L250_4.png,t21l2504,Candidate key starts with t21l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T21R,"Falcon XA,XB,XC Sedan, Universal 2in R.H.S Inside Spring Tail Pipe",t21r-falcon-xa-xb-xc-sedan-universal-2in-r-h-s-inside-spring-tail-pipe,MPI_T21R,source-zip,parts_database/mpi_automotive/images/processed/T21R250_1.png,t21r250,Candidate key starts with t21r but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T21R,"Falcon XA,XB,XC Sedan, Universal 2in R.H.S Inside Spring Tail Pipe",t21r-falcon-xa-xb-xc-sedan-universal-2in-r-h-s-inside-spring-tail-pipe,MPI_T21R,source-zip,parts_database/mpi_automotive/images/raw/T21R250_1.png,t21r250,Candidate key starts with t21r but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,public-loose-sku,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T22L,"Falcon XR,XT,XW,XY Sedan, Universal 2in L.H.S Outside Spring Tail Pipe",t22l-falcon-xr-xt-xw-xy-sedan-universal-2in-l-h-s-outside-spring-tail-pipe,MPI_T22L,public,public/media/parts/mpi/sst22l300-xy-gt-3-lhs-tail-pipe-1.webp,sst22l300xygt3lhstailpipe1,"Existing public media filename contains sst22l, but is not an exact product media match.","Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T22L,"Falcon XR,XT,XW,XY Sedan, Universal 2in L.H.S Outside Spring Tail Pipe",t22l-falcon-xr-xt-xw-xy-sedan-universal-2in-l-h-s-outside-spring-tail-pipe,MPI_T22L,source-zip,parts_database/mpi_automotive/images/processed/SST22L300_1.png,sst22l300,Candidate key starts with sst22l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T22L,"Falcon XR,XT,XW,XY Sedan, Universal 2in L.H.S Outside Spring Tail Pipe",t22l-falcon-xr-xt-xw-xy-sedan-universal-2in-l-h-s-outside-spring-tail-pipe,MPI_T22L,source-zip,parts_database/mpi_automotive/images/raw/SST22L300_1.png,sst22l300,Candidate key starts with sst22l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,public-loose-sku,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T22R,"Falcon XR,XT,XW,XY Sedan, Universal 2in R.H.S Outside Spring Tail Pipe",t22r-falcon-xr-xt-xw-xy-sedan-universal-2in-r-h-s-outside-spring-tail-pipe,MPI_T22R,public,public/media/parts/mpi/sst22r300-xy-gt-3-rhs-tail-pipe-1.webp,sst22r300xygt3rhstailpipe,"Existing public media filename contains sst22r, but is not an exact product media match.","Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T22R,"Falcon XR,XT,XW,XY Sedan, Universal 2in R.H.S Outside Spring Tail Pipe",t22r-falcon-xr-xt-xw-xy-sedan-universal-2in-r-h-s-outside-spring-tail-pipe,MPI_T22R,source-zip,parts_database/mpi_automotive/images/processed/SST22R300_1.png,sst22r3001,Candidate key starts with sst22r but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T22R,"Falcon XR,XT,XW,XY Sedan, Universal 2in R.H.S Outside Spring Tail Pipe",t22r-falcon-xr-xt-xw-xy-sedan-universal-2in-r-h-s-outside-spring-tail-pipe,MPI_T22R,source-zip,parts_database/mpi_automotive/images/processed/SST22R300_2.png,sst22r3002,Candidate key starts with sst22r but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T22R,"Falcon XR,XT,XW,XY Sedan, Universal 2in R.H.S Outside Spring Tail Pipe",t22r-falcon-xr-xt-xw-xy-sedan-universal-2in-r-h-s-outside-spring-tail-pipe,MPI_T22R,source-zip,parts_database/mpi_automotive/images/raw/SST22R300_1.png,sst22r3001,Candidate key starts with sst22r but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T22R,"Falcon XR,XT,XW,XY Sedan, Universal 2in R.H.S Outside Spring Tail Pipe",t22r-falcon-xr-xt-xw-xy-sedan-universal-2in-r-h-s-outside-spring-tail-pipe,MPI_T22R,source-zip,parts_database/mpi_automotive/images/raw/SST22R300_2.png,sst22r300,Candidate key starts with sst22r but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,214.83,T53L,Holden HQ - HZ Sedan L/H T/P (to Suit O/C MS),t53l-holden-hq-hz-sedan-l-h-t-p-to-suit-o-c-ms,MPI_T53L,source-zip,parts_database/mpi_automotive/images/processed/T53L225_1.png,t53l2251,Candidate key starts with t53l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,214.83,T53L,Holden HQ - HZ Sedan L/H T/P (to Suit O/C MS),t53l-holden-hq-hz-sedan-l-h-t-p-to-suit-o-c-ms,MPI_T53L,source-zip,parts_database/mpi_automotive/images/processed/T53L225_2.png,t53l2252,Candidate key starts with t53l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,214.83,T53L,Holden HQ - HZ Sedan L/H T/P (to Suit O/C MS),t53l-holden-hq-hz-sedan-l-h-t-p-to-suit-o-c-ms,MPI_T53L,source-zip,parts_database/mpi_automotive/images/processed/T53L225_3.png,t53l2253,Candidate key starts with t53l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,214.83,T53L,Holden HQ - HZ Sedan L/H T/P (to Suit O/C MS),t53l-holden-hq-hz-sedan-l-h-t-p-to-suit-o-c-ms,MPI_T53L,source-zip,parts_database/mpi_automotive/images/processed/T53L225_4.png,t53l2254,Candidate key starts with t53l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,214.83,T53L,Holden HQ - HZ Sedan L/H T/P (to Suit O/C MS),t53l-holden-hq-hz-sedan-l-h-t-p-to-suit-o-c-ms,MPI_T53L,source-zip,parts_database/mpi_automotive/images/processed/T53L250_1.png,t53l2501,Candidate key starts with t53l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,214.83,T53L,Holden HQ - HZ Sedan L/H T/P (to Suit O/C MS),t53l-holden-hq-hz-sedan-l-h-t-p-to-suit-o-c-ms,MPI_T53L,source-zip,parts_database/mpi_automotive/images/processed/T53L250_2.png,t53l2502,Candidate key starts with t53l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,214.83,T53L,Holden HQ - HZ Sedan L/H T/P (to Suit O/C MS),t53l-holden-hq-hz-sedan-l-h-t-p-to-suit-o-c-ms,MPI_T53L,source-zip,parts_database/mpi_automotive/images/processed/T53L250_3.png,t53l2503,Candidate key starts with t53l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,214.83,T53L,Holden HQ - HZ Sedan L/H T/P (to Suit O/C MS),t53l-holden-hq-hz-sedan-l-h-t-p-to-suit-o-c-ms,MPI_T53L,source-zip,parts_database/mpi_automotive/images/processed/T53L250_4.png,t53l2504,Candidate key starts with t53l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,214.83,T53L,Holden HQ - HZ Sedan L/H T/P (to Suit O/C MS),t53l-holden-hq-hz-sedan-l-h-t-p-to-suit-o-c-ms,MPI_T53L,source-zip,parts_database/mpi_automotive/images/raw/T53L225_1.png,t53l225,Candidate key starts with t53l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,214.83,T53L,Holden HQ - HZ Sedan L/H T/P (to Suit O/C MS),t53l-holden-hq-hz-sedan-l-h-t-p-to-suit-o-c-ms,MPI_T53L,source-zip,parts_database/mpi_automotive/images/raw/T53L225_2.png,t53l225,Candidate key starts with t53l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,214.83,T53L,Holden HQ - HZ Sedan L/H T/P (to Suit O/C MS),t53l-holden-hq-hz-sedan-l-h-t-p-to-suit-o-c-ms,MPI_T53L,source-zip,parts_database/mpi_automotive/images/raw/T53L225_3.png,t53l2253,Candidate key starts with t53l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,214.83,T53L,Holden HQ - HZ Sedan L/H T/P (to Suit O/C MS),t53l-holden-hq-hz-sedan-l-h-t-p-to-suit-o-c-ms,MPI_T53L,source-zip,parts_database/mpi_automotive/images/raw/T53L225_4.png,t53l2254,Candidate key starts with t53l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,214.83,T53L,Holden HQ - HZ Sedan L/H T/P (to Suit O/C MS),t53l-holden-hq-hz-sedan-l-h-t-p-to-suit-o-c-ms,MPI_T53L,source-zip,parts_database/mpi_automotive/images/raw/T53L250_1.png,t53l250,Candidate key starts with t53l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,214.83,T53L,Holden HQ - HZ Sedan L/H T/P (to Suit O/C MS),t53l-holden-hq-hz-sedan-l-h-t-p-to-suit-o-c-ms,MPI_T53L,source-zip,parts_database/mpi_automotive/images/raw/T53L250_2.png,t53l250,Candidate key starts with t53l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,214.83,T53L,Holden HQ - HZ Sedan L/H T/P (to Suit O/C MS),t53l-holden-hq-hz-sedan-l-h-t-p-to-suit-o-c-ms,MPI_T53L,source-zip,parts_database/mpi_automotive/images/raw/T53L250_3.png,t53l2503,Candidate key starts with t53l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,214.83,T53L,Holden HQ - HZ Sedan L/H T/P (to Suit O/C MS),t53l-holden-hq-hz-sedan-l-h-t-p-to-suit-o-c-ms,MPI_T53L,source-zip,parts_database/mpi_automotive/images/raw/T53L250_4.png,t53l2504,Candidate key starts with t53l but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T53R,Holden HQ - HZ Sedan R/H T/P (to Suit O/C MS),t53r-holden-hq-hz-sedan-r-h-t-p-to-suit-o-c-ms,MPI_T53R,source-zip,parts_database/mpi_automotive/images/processed/T53R225_1.png,t53r2251,Candidate key starts with t53r but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T53R,Holden HQ - HZ Sedan R/H T/P (to Suit O/C MS),t53r-holden-hq-hz-sedan-r-h-t-p-to-suit-o-c-ms,MPI_T53R,source-zip,parts_database/mpi_automotive/images/processed/T53R225_2.png,t53r2252,Candidate key starts with t53r but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T53R,Holden HQ - HZ Sedan R/H T/P (to Suit O/C MS),t53r-holden-hq-hz-sedan-r-h-t-p-to-suit-o-c-ms,MPI_T53R,source-zip,parts_database/mpi_automotive/images/processed/T53R225_3.png,t53r2253,Candidate key starts with t53r but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T53R,Holden HQ - HZ Sedan R/H T/P (to Suit O/C MS),t53r-holden-hq-hz-sedan-r-h-t-p-to-suit-o-c-ms,MPI_T53R,source-zip,parts_database/mpi_automotive/images/processed/T53R225_4.png,t53r2254,Candidate key starts with t53r but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T53R,Holden HQ - HZ Sedan R/H T/P (to Suit O/C MS),t53r-holden-hq-hz-sedan-r-h-t-p-to-suit-o-c-ms,MPI_T53R,source-zip,parts_database/mpi_automotive/images/processed/T53R250_1.png,t53r2501,Candidate key starts with t53r but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T53R,Holden HQ - HZ Sedan R/H T/P (to Suit O/C MS),t53r-holden-hq-hz-sedan-r-h-t-p-to-suit-o-c-ms,MPI_T53R,source-zip,parts_database/mpi_automotive/images/processed/T53R250_2.png,t53r2502,Candidate key starts with t53r but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T53R,Holden HQ - HZ Sedan R/H T/P (to Suit O/C MS),t53r-holden-hq-hz-sedan-r-h-t-p-to-suit-o-c-ms,MPI_T53R,source-zip,parts_database/mpi_automotive/images/processed/T53R250_3.png,t53r2503,Candidate key starts with t53r but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T53R,Holden HQ - HZ Sedan R/H T/P (to Suit O/C MS),t53r-holden-hq-hz-sedan-r-h-t-p-to-suit-o-c-ms,MPI_T53R,source-zip,parts_database/mpi_automotive/images/processed/T53R250_4.png,t53r2504,Candidate key starts with t53r but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T53R,Holden HQ - HZ Sedan R/H T/P (to Suit O/C MS),t53r-holden-hq-hz-sedan-r-h-t-p-to-suit-o-c-ms,MPI_T53R,source-zip,parts_database/mpi_automotive/images/raw/T53R225_1.png,t53r225,Candidate key starts with t53r but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T53R,Holden HQ - HZ Sedan R/H T/P (to Suit O/C MS),t53r-holden-hq-hz-sedan-r-h-t-p-to-suit-o-c-ms,MPI_T53R,source-zip,parts_database/mpi_automotive/images/raw/T53R225_2.png,t53r225,Candidate key starts with t53r but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T53R,Holden HQ - HZ Sedan R/H T/P (to Suit O/C MS),t53r-holden-hq-hz-sedan-r-h-t-p-to-suit-o-c-ms,MPI_T53R,source-zip,parts_database/mpi_automotive/images/raw/T53R225_3.png,t53r2253,Candidate key starts with t53r but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T53R,Holden HQ - HZ Sedan R/H T/P (to Suit O/C MS),t53r-holden-hq-hz-sedan-r-h-t-p-to-suit-o-c-ms,MPI_T53R,source-zip,parts_database/mpi_automotive/images/raw/T53R225_4.png,t53r2254,Candidate key starts with t53r but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,217.64,T53R,Holden HQ - HZ Sedan R/H T/P (to Suit O/C MS),t53r-holden-hq-hz-sedan-r-h-t-p-to-suit-o-c-ms,MPI_T53R,source-zip,parts_database/mpi_automotive/images/raw/T53R250_1.png,t53r250,Candidate key starts with t53r but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
